,fit_time,score_time,test_balanced_accuracy,test_roc_auc,model,cenario/amostra
189,15.073219060897827,0.2413043975830078,0.9999127323501178,0.9999476394100707,MLP,cenario4/resultado_105
190,0.41649651527404785,0.1484527587890625,0.5,1.0,SVM,cenario4/resultado_105
191,0.40172457695007324,0.14047527313232422,0.5,1.0,SVM,cenario4/resultado_105
192,0.35483336448669434,0.12702298164367676,0.5,1.0,SVM,cenario4/resultado_105
193,0.34611988067626953,0.14230108261108398,0.5,0.9999476394100707,SVM,cenario4/resultado_105
194,0.3814363479614258,0.1346735954284668,0.5,1.0,SVM,cenario4/resultado_105
195,14.96007776260376,0.04728579521179199,1.0,1.0,XGB,cenario4/resultado_105
196,14.698623180389404,0.10175514221191406,1.0,1.0,XGB,cenario4/resultado_105
197,14.936689138412476,0.043187856674194336,1.0,1.0,XGB,cenario4/resultado_105
198,14.796897649765015,0.06842041015625,1.0,1.0,XGB,cenario4/resultado_105
199,14.919365406036377,0.04900050163269043,1.0,1.0,XGB,cenario4/resultado_105
200,0.2548801898956299,0.014739036560058594,0.9961791044776119,0.9980424194815396,LogClass,cenario4/resultado_106
201,0.2312624454498291,0.01419520378112793,0.9967164179104477,0.998981932443048,LogClass,cenario4/resultado_106
202,0.2577333450317383,0.015056371688842773,0.9976716417910447,0.9988075621890548,LogClass,cenario4/resultado_106
203,0.2504720687866211,0.014487266540527344,0.9967757344160497,0.9992489283873643,LogClass,cenario4/resultado_106
204,0.2595479488372803,0.014779806137084961,0.99964174826845,0.9999732882480862,LogClass,cenario4/resultado_106
205,8.091279029846191,0.3325636386871338,1.0,1.0,RF,cenario4/resultado_106
206,7.79158091545105,0.32868409156799316,1.0,1.0,RF,cenario4/resultado_106
207,5.914907693862915,0.3278195858001709,1.0,1.0,RF,cenario4/resultado_106
208,7.2160985469818115,0.316326379776001,1.0,1.0,RF,cenario4/resultado_106
209,7.901496648788452,0.3302497863769531,1.0,1.0,RF,cenario4/resultado_106
210,9.87691330909729,0.15847396850585938,1.0,1.0,MLP,cenario4/resultado_106
211,8.904843807220459,0.1590116024017334,1.0,1.0,MLP,cenario4/resultado_106
212,10.059063911437988,0.1700739860534668,1.0,1.0,MLP,cenario4/resultado_106
213,9.12818694114685,0.1654064655303955,0.9933613440096539,0.9999984287204756,MLP,cenario4/resultado_106
214,9.253122091293335,0.16615605354309082,1.0,1.0,MLP,cenario4/resultado_106
215,0.6674518585205078,0.39569640159606934,0.875,0.9933338570306364,SVM,cenario4/resultado_106
216,0.5184290409088135,0.29083991050720215,0.9342105263157895,0.9982969363707777,SVM,cenario4/resultado_106
217,0.49277329444885254,0.2826066017150879,0.9199999999999999,0.997116815920398,SVM,cenario4/resultado_106
218,0.5139994621276855,0.27913904190063477,0.888157894736842,0.9983690118537328,SVM,cenario4/resultado_106
219,0.5237135887145996,0.4079775810241699,0.9144736842105263,0.9999937148819027,SVM,cenario4/resultado_106
220,15.475020170211792,0.04025101661682129,1.0,1.0,XGB,cenario4/resultado_106
221,15.318888425827026,0.05189704895019531,1.0,1.0,XGB,cenario4/resultado_106
222,15.257789373397827,0.05185246467590332,1.0,0.9999999999999999,XGB,cenario4/resultado_106
223,15.480962753295898,0.030295133590698242,1.0,1.0,XGB,cenario4/resultado_106
224,14.798426389694214,0.06839847564697266,0.993421052631579,1.0,XGB,cenario4/resultado_106
225,0.26482105255126953,0.014100074768066406,0.9893045782371418,0.9991727436583281,LogClass,cenario4/resultado_107
226,0.24976348876953125,0.014076471328735352,0.9999385824837244,0.999997493162601,LogClass,cenario4/resultado_107
227,0.26317644119262695,0.014143943786621094,0.9998157474511731,1.0,LogClass,cenario4/resultado_107
228,0.2684900760650635,0.014303445816040039,0.999938574938575,1.0,LogClass,cenario4/resultado_107
229,0.26738452911376953,0.014002561569213867,1.0,1.0,LogClass,cenario4/resultado_107
230,5.738828420639038,0.31903767585754395,0.9897959183673469,1.0,RF,cenario4/resultado_107
231,6.3689048290252686,0.3164846897125244,0.9897959183673469,1.0,RF,cenario4/resultado_107
232,6.427202939987183,0.31498003005981445,1.0,1.0,RF,cenario4/resultado_107
